Rocket,561
Tornado,389
X,362
Tesla,328
Valkyrie,185
The Log,182
Electro Spirit,175
Archer Queen,100
Witch,98
Phoenix,11
Lumberjack,6
Hog Rider,1
Goblin Drill,1
Electro Dragon,1
