frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed
01005,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,8,,,
01020,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,8,,,
01035,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,8,,,
01050,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9,,,
01065,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9,,,
01080,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9,,,
01095,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9,,,
01110,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9,,,
01125,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9,,,
01140,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01155,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01170,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01185,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01200,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01215,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01230,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01245,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01260,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01275,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01290,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01305,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01320,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01335,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01350,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01365,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01380,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01395,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01410,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01425,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10,,,
01440,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,6,,,
01455,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,6,,,
01470,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,6,,,
01485,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,6,,,
01500,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,6,,,
01515,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,6,,,
01530,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,7,,,
01545,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,7,,,
01560,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,7,,,
01575,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,7,,,
01590,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,7,,,
01605,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,7,,,
01620,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,8,,,
01635,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,8,,,
01650,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,8,,,
01665,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,8,,,
01680,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,8,,,
01695,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,9,,,
01710,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,9,,,
01725,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,9,,,
01740,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,9,,,
01755,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,9,,,
01770,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,9,,,
01785,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,10,,,
01800,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Recruits,89.0,Zappies,108.0,,,,10,,,
01815,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Hogs,88.0,Zappies,108.0,,,,3,,,
01830,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Hogs,88.0,Zappies,108.0,,,,3,,,
01845,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Hogs,88.0,Zappies,108.0,,,,3,,,
01860,Flying Machine,33.0,Barbarian Barrel,6.0,Royal Hogs,88.0,Zappies,108.0,,,,3,,,
