Fireball,435
X,328
Tesla,289
Skeletons,224
Knight,219
Electro Spirit,198
The Log,169
Firecracker,165
Mega Minion,7
Electro Wizard,7
Bowler,6
Electro Giant,2
Bomber,2
Giant Skeleton,2
Ice Wizard,1
Miner,1
Arrows,1
