Graveyard,235
Inferno Dragon,208
Tornado,182
Giant,180
Freeze,178
Electro Wizard,165
Bowler,163
Ice Wizard,98
Mighty Miner,32
Valkyrie,10
Rascals,7
Archers,6
Bandit,2
Executioner,1
Guards,1
Electro Spirit,1
Electro Giant,1
Prince,1
Giant Skeleton,1
