Tornado,370
Bomb Tower,310
Magic Archer,244
Spear Goblins,199
Wall Breakers,157
Royal Delivery,145
Miner,123
Monk,97
Mortar,5
Electro Wizard,4
Lightning,3
Mega Knight,2
Furnace,2
Ice Golem,1
Goblin Cage,1
Bandit,1
