Tornado,401
Lightning,375
Electro Giant,185
Barbarian Barrel,183
Cannon,169
Phoenix,166
Golden Knight,105
Rage,33
Mighty Miner,29
Giant Skeleton,23
Guards,20
Furnace,15
Rocket,7
Mortar,4
Graveyard,3
Electro Wizard,2
Musketeer,2
Goblin Drill,1
Elixir Collector,1
Heal Spirit,1
Miner,1
Barbarians,1
Arrows,1
