Inferno Dragon,247
Elite Barbarians,170
Elixir Golem,164
Tornado,156
Battle Healer,143
Electro Dragon,143
Zap,135
Rage,75
Elixir Collector,28
Royal Delivery,15
Lightning,6
X,6
Zappies,4
Three Musketeers,3
Magic Archer,1
Executioner,1
Miner,1
Skeleton Barrel,1
Electro Wizard,1
Battle Ram,1
