frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,predicted_elixirConsumed
00225,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,6,False,False,0.0,0.0
00240,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,6,False,False,0.0,0.0
00255,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,6,False,False,0.0,0.0
00270,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,6,False,False,0.0,0.0
00285,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,7,False,False,0.0,0.0
00300,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,7,False,False,0.0,0.0
00315,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,7,False,False,0.0,0.0
00330,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,7,False,False,0.0,0.0
00345,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,7,False,False,0.0,0.0
00360,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00375,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00390,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00405,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00420,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00435,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00450,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00465,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00480,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00495,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00510,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00525,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00540,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00555,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00570,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00585,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00600,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00615,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00630,Electro Spirit,23.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00645,Knight,58.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,Electro Spirit,23.0,1.0,9,True,True,1.0,1.0
00660,Knight,58.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00675,Knight,58.0,Tesla,97.0,Firecracker,31.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00690,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,Firecracker,31.0,3.0,9,True,False,0.0,3.0
00705,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00720,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00735,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00750,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00765,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,10,False,False,0.0,0.0
00780,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,7,False,True,3.0,0.0
00795,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,7,False,False,0.0,0.0
00810,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,7,False,False,0.0,0.0
00825,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,7,False,False,0.0,0.0
00840,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,7,False,False,0.0,0.0
00855,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00870,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00885,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00900,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00915,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00930,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00945,Knight,58.0,Tesla,97.0,Skeletons,94.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00960,Knight,58.0,Tesla,97.0,The Log,98.0,Fireball,30.0,Skeletons,94.0,3.0,8,True,True,1.0,1.0
00975,Knight,58.0,Tesla,97.0,The Log,98.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00990,Knight,58.0,Tesla,97.0,The Log,98.0,Fireball,30.0,,,,8,False,False,0.0,0.0
