frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,0,predicted_elixirConsumed
00825,Mini P.E.K.K.A,67.0,Arrows,2.0,Rage,80.0,Zap,106.0,,,,8,False,False,,,
00840,Mini P.E.K.K.A,67.0,Arrows,2.0,Rage,80.0,Zap,106.0,,,,8,False,False,,,
00855,Mini P.E.K.K.A,67.0,Arrows,2.0,Rage,80.0,Zap,106.0,,,,8,False,False,,,
00870,Mini P.E.K.K.A,67.0,Arrows,2.0,Rage,80.0,Zap,106.0,,,,8,False,False,,,
00885,Mini P.E.K.K.A,67.0,Arrows,2.0,Rage,80.0,Zap,106.0,,,,8,False,False,,,
00900,Mini P.E.K.K.A,67.0,Arrows,2.0,Rage,80.0,Zap,106.0,,,,9,False,False,,,
00915,Mini P.E.K.K.A,67.0,Arrows,2.0,Rage,80.0,Zap,106.0,,,,9,False,False,,,
00930,Mini P.E.K.K.A,67.0,Arrows,2.0,Rage,80.0,Zap,106.0,,,,9,False,False,,,
00945,Mini P.E.K.K.A,67.0,Arrows,2.0,Elixir Collector,26.0,Zap,106.0,Rage,80.0,3.0,7,True,True,,Rage,2.0
00960,Mini P.E.K.K.A,67.0,Arrows,2.0,Elixir Collector,26.0,Zap,106.0,,,,7,False,False,,,
00975,Mini P.E.K.K.A,67.0,Arrows,2.0,Elixir Collector,26.0,Zap,106.0,,,,8,False,False,,,
00990,Mini P.E.K.K.A,67.0,Arrows,2.0,Elixir Collector,26.0,Zap,106.0,,,,8,False,False,,,
01005,Mini P.E.K.K.A,67.0,Arrows,2.0,Elixir Collector,26.0,Zap,106.0,,,,8,False,False,,,
01020,Mini P.E.K.K.A,67.0,Arrows,2.0,Elixir Collector,26.0,Zap,106.0,,,,8,False,False,,,
01035,Mini P.E.K.K.A,67.0,Arrows,2.0,Elixir Collector,26.0,Zap,106.0,,,,8,False,False,,,
01050,Mini P.E.K.K.A,67.0,Arrows,2.0,Elixir Collector,26.0,Zap,106.0,,,,8,False,False,,,
01065,Mini P.E.K.K.A,67.0,Arrows,2.0,Elixir Collector,26.0,Zap,106.0,,,,9,False,False,,,
01080,Mini P.E.K.K.A,67.0,Arrows,2.0,Witch,103.0,Zap,106.0,Elixir Collector,26.0,3.0,3,True,True,,Elixir Collector,6.0
01095,Mini P.E.K.K.A,67.0,Arrows,2.0,Witch,103.0,Zap,106.0,,,,3,False,False,,,
01110,Mini P.E.K.K.A,67.0,Arrows,2.0,Witch,103.0,Zap,106.0,,,,3,False,False,,,
01125,Mini P.E.K.K.A,67.0,Arrows,2.0,Witch,103.0,Zap,106.0,,,,3,False,False,,,
01140,Mini P.E.K.K.A,67.0,Arrows,2.0,Witch,103.0,Zap,106.0,,,,3,False,False,,,
01155,Mini P.E.K.K.A,67.0,Arrows,2.0,Witch,103.0,Zap,106.0,,,,4,False,False,,,
01170,Mini P.E.K.K.A,67.0,Arrows,2.0,Witch,103.0,Zap,106.0,,,,4,False,False,,,
