frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,predicted_elixirConsumed
00870,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,8,False,False,0.0,0.0
00885,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,8,False,False,0.0,0.0
00900,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,8,False,False,0.0,0.0
00915,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,8,False,False,0.0,0.0
00930,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,9,False,False,0.0,0.0
00945,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,9,False,False,0.0,0.0
00960,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,9,False,False,0.0,0.0
00975,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,9,False,False,0.0,0.0
00990,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,9,False,False,0.0,0.0
01005,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01020,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01035,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01050,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01065,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01080,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01095,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01110,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01125,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01140,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01155,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01170,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01185,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01200,Barbarians,8.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,10,False,False,0.0,0.0
01215,Barbarians,8.0,Arrows,2.0,Inferno Dragon,56.0,Balloon,4.0,Zap,106.0,3.0,8,True,True,2.0,2.0
01230,Barbarians,8.0,Arrows,2.0,Inferno Dragon,56.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01245,Barbarians,8.0,Arrows,2.0,Inferno Dragon,56.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01260,Barbarians,8.0,Arrows,2.0,Inferno Dragon,56.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01275,Barbarians,8.0,Arrows,2.0,Inferno Dragon,56.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01290,Barbarians,8.0,Arrows,2.0,Inferno Dragon,56.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01305,Barbarians,8.0,Arrows,2.0,Inferno Dragon,56.0,Balloon,4.0,,,,9,False,False,0.0,0.0
01320,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,Inferno Dragon,56.0,3.0,5,True,True,4.0,4.0
01335,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
01350,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
01365,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
01380,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01395,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01410,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01425,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01440,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01455,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01470,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
01485,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
01500,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
01515,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
01530,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
01545,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01560,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01575,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01590,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01605,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01620,Barbarians,8.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01635,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,Barbarians,8.0,1.0,9,True,True,5.0,5.0
01650,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
01665,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
01680,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
01695,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
01710,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
01725,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
01740,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
01755,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
01770,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
01785,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
01800,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,Miner,66.0,1.0,6,True,False,0.0,3.0
01815,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01830,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01845,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01860,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01875,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
01890,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
01905,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
01920,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
01935,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
01950,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
01965,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01980,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
01995,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
02010,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
02025,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
02040,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
02055,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,9,False,False,0.0,0.0
02070,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,9,False,False,0.0,0.0
02085,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,9,False,False,0.0,0.0
02100,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,9,False,False,0.0,0.0
02115,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,9,False,False,0.0,0.0
02130,Lava Hound,59.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,9,False,False,0.0,0.0
02145,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,Lava Hound,59.0,1.0,3,True,True,6.0,7.0
02160,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,3,False,False,0.0,0.0
02175,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,3,False,False,0.0,0.0
02190,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,3,False,False,0.0,0.0
02205,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,3,False,False,0.0,0.0
02220,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
02235,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
02250,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
02265,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
02280,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
02295,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,4,False,False,0.0,0.0
02310,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
02325,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
02340,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
02355,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
02370,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
02385,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,5,False,False,0.0,0.0
02400,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
02415,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
02430,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
02445,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
02460,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,6,False,False,0.0,0.0
02475,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
02490,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
02505,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
02520,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
02535,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
02550,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,7,False,False,0.0,0.0
02565,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
02580,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
02595,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
02610,Miner,66.0,Arrows,2.0,Skeleton Dragons,91.0,Balloon,4.0,,,,8,False,False,0.0,0.0
02625,Miner,66.0,Arrows,2.0,Zap,106.0,Balloon,4.0,Skeleton Dragons,91.0,3.0,4,True,True,4.0,4.0
02640,Miner,66.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,5,False,False,0.0,0.0
02655,Miner,66.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,5,False,False,0.0,0.0
02670,Miner,66.0,Arrows,2.0,Zap,106.0,Balloon,4.0,,,,5,False,False,0.0,0.0
