Tornado,336
Rocket,306
Tesla,268
The Log,204
X,177
Valkyrie,153
Witch,134
Electro Spirit,131
Archer Queen,36
Hog Rider,7
Graveyard,7
Lightning,2
Mortar,2
Skeleton Dragons,1
Musketeer,1
Skeleton King,1
Goblin Drill,1
Giant Snowball,1
Furnace,1
Elixir Collector,1
Three Musketeers,1
Balloon,1
