Fireball,477
X,376
Knight,332
Tesla,312
Skeletons,273
The Log,260
Archers,250
Ice Spirit,144
Goblin Drill,2
Zap,1
Royal Recruits,1
Hog Rider,1
Giant Snowball,1
Elite Barbarians,1
Arrows,1
