frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,0,predicted_elixirConsumed
01080,Royal Ghost,86.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,,,,,,8,False,False,,,
01095,Royal Ghost,86.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,8,False,False,,,
01110,Royal Ghost,86.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,8,False,False,,,
01125,Royal Ghost,86.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,8,False,False,,,
01140,Royal Ghost,86.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,8,False,False,,,
01155,Royal Ghost,86.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,9,False,False,,,
01170,Royal Ghost,86.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,9,False,False,,,
01185,Heal Spirit,50.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,Royal Ghost,86.0,1.0,6,True,True,,Royal Ghost,3.0
01200,Heal Spirit,50.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,6,False,False,,,
01215,Heal Spirit,50.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,6,False,False,,,
01230,Heal Spirit,50.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,7,False,False,,,
01245,Heal Spirit,50.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,7,False,False,,,
01260,Heal Spirit,50.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,7,False,False,,,
01275,Heal Spirit,50.0,Elite Barbarians,25.0,Barbarian Barrel,6.0,Magic Archer,62.0,,,,7,False,False,,,
