Freeze,499
Zap,354
Tesla,324
Ice Golem,240
Hog Rider,183
Goblin Drill,162
Bomber,161
Elite Barbarians,157
Electro Dragon,47
Mega Minion,22
Wizard,3
P.E.K.K.A,3
Minion Horde,3
Lava Hound,3
Executioner,2
Battle Ram,1
