Fireball,434
X,395
The Log,344
Knight,292
Archers,279
Skeletons,264
Tesla,254
Ice Spirit,176
Skeleton Dragons,2
Skeleton King,1
Wall Breakers,1
Golden Knight,1
Elixir Collector,1
Cannon,1
Battle Healer,1
Bandit,1
Arrows,1
