Fireball,475
X,375
Knight,333
Tesla,309
Skeletons,273
The Log,259
Archers,248
Ice Spirit,144
Skeleton Dragons,2
Golden Knight,2
Fisherman,1
Battle Ram,1
Electro Dragon,1
Electro Wizard,1
Zappies,1
Giant Snowball,1
Guards,1
Ice Wizard,1
Magic Archer,1
Phoenix,1
Skeleton King,1
Archer Queen,1
