Royal Delivery,441
Goblin Cage,432
Flying Machine,295
Bats,294
Earthquake,272
Spear Goblins,200
Electro Spirit,127
Royal Hogs,79
Electro Wizard,24
Rascals,12
Prince,5
Giant Skeleton,4
Mega Knight,3
Barbarian Hut,3
Inferno Dragon,2
Bowler,2
Cannon,1
X,1
Goblin Drill,1
Electro Giant,1
Witch,1
Princess,1
Royal Recruits,1
Skeletons,1
Bandit,1
