frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,predicted_elixirConsumed
00840,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,8,False,False,0.0,0.0
00855,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,8,False,False,0.0,0.0
00870,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,8,False,False,0.0,0.0
00885,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,8,False,False,0.0,0.0
00900,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,9,False,False,0.0,0.0
00915,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,9,False,False,0.0,0.0
00930,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,9,False,False,0.0,0.0
00945,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,9,False,False,0.0,0.0
00960,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,9,False,False,0.0,0.0
00975,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,9,False,False,0.0,0.0
00990,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,10,False,False,0.0,0.0
01005,Graveyard,48.0,Archers,109.0,Zappies,107.0,Giant Skeleton,37.0,,,,10,False,False,0.0,0.0
01020,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,Giant Skeleton,37.0,4.0,4,True,True,6.0,6.0
01035,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,4,False,False,0.0,0.0
01050,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,4,False,False,0.0,0.0
01065,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,4,False,False,0.0,0.0
01080,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,4,False,False,0.0,0.0
01095,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,5,False,False,0.0,0.0
01110,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,5,False,False,0.0,0.0
01125,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,5,False,False,0.0,0.0
01140,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,5,False,False,0.0,0.0
01155,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,5,False,False,0.0,0.0
01170,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,5,False,False,0.0,0.0
01185,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,6,False,False,0.0,0.0
01200,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,6,False,False,0.0,0.0
01215,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,6,False,False,0.0,0.0
01230,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,6,False,False,0.0,0.0
01245,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,6,False,False,0.0,0.0
01260,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,6,False,False,0.0,0.0
01275,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,7,False,False,0.0,0.0
01290,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,7,False,False,0.0,0.0
01305,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,7,False,False,0.0,0.0
01320,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,7,False,False,0.0,0.0
01335,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,7,False,False,0.0,0.0
01350,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,8,False,False,0.0,0.0
01365,Graveyard,48.0,Archers,109.0,Zappies,107.0,Bats,9.0,,,,8,False,False,0.0,0.0
01380,Graveyard,48.0,Archers,109.0,Freeze,34.0,Bats,9.0,Zappies,107.0,3.0,4,True,True,4.0,4.0
01395,Graveyard,48.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,4,False,False,0.0,0.0
01410,Graveyard,48.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,4,False,False,0.0,0.0
01425,Graveyard,48.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,4,False,False,0.0,0.0
01440,Graveyard,48.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,5,False,False,0.0,0.0
01455,Graveyard,48.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,5,False,False,0.0,0.0
01470,Graveyard,48.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,5,False,False,0.0,0.0
01485,Graveyard,48.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,5,False,False,0.0,0.0
01500,Graveyard,48.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,5,False,False,0.0,0.0
01515,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,Graveyard,48.0,1.0,1,True,True,4.0,5.0
01530,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,1,False,False,0.0,0.0
01545,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,1,False,False,0.0,0.0
01560,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,1,False,False,0.0,0.0
01575,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,1,False,False,0.0,0.0
01590,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,1,False,False,0.0,0.0
01605,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,2,False,False,0.0,0.0
01620,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,2,False,False,0.0,0.0
01635,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,2,False,False,0.0,0.0
01650,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,2,False,False,0.0,0.0
01665,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,2,False,False,0.0,0.0
01680,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,2,False,False,0.0,0.0
01695,Skeleton Army,89.0,Archers,109.0,Freeze,34.0,Bats,9.0,,,,3,False,False,0.0,0.0
