Goblin Drill,357
Cannon,347
Goblins,308
Wall Breakers,273
The Log,269
Fire Spirit,260
Rocket,244
Mighty Miner,139
Ram Rider,62
Skeletons,53
Executioner,31
Mega Knight,7
Elixir Collector,4
Electro Wizard,2
Archer Queen,2
Bats,2
Valkyrie,2
Inferno Tower,2
Battle Ram,1
X,1
Inferno Dragon,1
Guards,1
