Tornado,454
Executioner,402
Cannon Cart,339
Zappies,241
Goblin Drill,237
Barbarian Barrel,194
Golden Knight,187
Giant Snowball,79
Royal Ghost,31
Lightning,22
Royal Delivery,2
Freeze,2
Electro Wizard,2
Ice Golem,1
P.E.K.K.A,1
Goblin Hut,1
The Log,1
