Lightning,355
Giant Snowball,306
Sparky,268
Hunter,236
Mega Minion,235
Goblin Giant,227
Dark Prince,170
Barbarian Barrel,151
Electro Wizard,8
Mega Knight,3
Zappies,1
Princess,1
Prince,1
Ice Wizard,1
Electro Giant,1
