Poison,408
Phoenix,341
The Log,293
Musketeer,223
Miner,220
Mighty Miner,163
Goblins,137
Mortar,116
Prince,39
Lava Hound,3
Skeleton Barrel,2
Skeleton Dragons,1
Earthquake,1
Bats,1
