frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,0,predicted_elixirConsumed
00885,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,8,False,False,,,
00900,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,8,False,False,,,
00915,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,8,False,False,,,
00930,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,8,False,False,,,
00945,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,8,False,False,,,
00960,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,9,False,False,,,
00975,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,9,False,False,,,
00990,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,9,False,False,,,
01005,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,9,False,False,,,
01020,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,9,False,False,,,
01035,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,9,False,False,,,
01050,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,10,False,False,,,
01065,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,10,False,False,,,
01080,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,10,False,False,,,
01095,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,10,False,False,,,
01110,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Ice Golem,53.0,,,,10,False,False,,,
01125,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Fireball,30.0,Ice Golem,53.0,4.0,8,True,True,,Ice Golem,2.0
01140,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Fireball,30.0,,,,8,False,False,,,
01155,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Fireball,30.0,,,,8,False,False,,,
01170,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Fireball,30.0,,,,8,False,False,,,
01185,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Fireball,30.0,,,,8,False,False,,,
01200,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Fireball,30.0,,,,8,False,False,,,
01215,Rage,80.0,Goblin Cage,40.0,Inferno Dragon,56.0,Fireball,30.0,,,,9,False,False,,,
