elixir_consumed,00945,./masterelixir/1.0.jpg
elixir_consumed,01050,./masterelixir/1.0.jpg
elixir_consumed,01140,./masterelixir/2.0.jpg
elixir_consumed,01305,./masterelixir/6.0.jpg
elixir_consumed,01710,./masterelixir/4.0.jpg
elixir_consumed,01890,./masterelixir/3.0.jpg
elixir_consumed,01935,./masterelixir/4.0.jpg
elixir_consumed,01950,./masterelixir/1.0.jpg
elixir_consumed,02085,./masterelixir/2.0.jpg
elixir_consumed,02640,./masterelixir/6.0.jpg
elixir_consumed,02955,./masterelixir/3.0.jpg
elixir_consumed,03150,./masterelixir/4.0.jpg
elixir_consumed,03195,./masterelixir/1.0.jpg
elixir_consumed,03285,./masterelixir/3.0.jpg
elixir_consumed,03420,./masterelixir/5.0.jpg
elixir_consumed,03660,./masterelixir/3.0.jpg
elixir_consumed,03840,./masterelixir/2.0.jpg
elixir_consumed,04425,./masterelixir/6.0.jpg
elixir_consumed,04710,./masterelixir/3.0.jpg
elixir_consumed,04815,./masterelixir/4.0.jpg
elixir_consumed,04890,./masterelixir/3.0.jpg
elixir_consumed,04905,./masterelixir/2.0.jpg
elixir_consumed,05130,./masterelixir/4.0.jpg
elixir_consumed,05205,./masterelixir/3.0.jpg
elixir_consumed,05355,./masterelixir/2.0.jpg
elixir_consumed,05475,./masterelixir/3.0.jpg
elixir_predicted,00945,./masterelixir/1.jpg
elixir_predicted,01050,./masterelixir/1.jpg
elixir_predicted,01140,./masterelixir/2.jpg
elixir_predicted,01305,./masterelixir/6.jpg
elixir_predicted,01710,./masterelixir/4.jpg
elixir_predicted,01890,./masterelixir/3.jpg
elixir_predicted,01935,./masterelixir/4.jpg
elixir_predicted,01950,./masterelixir/1.jpg
elixir_predicted,02085,./masterelixir/2.jpg
elixir_predicted,02640,./masterelixir/6.jpg
elixir_predicted,02955,./masterelixir/3.jpg
elixir_predicted,02985,./masterelixir/4.jpg
elixir_predicted,03000,./masterelixir/1.jpg
elixir_predicted,03030,./masterelixir/4.jpg
elixir_predicted,03045,./masterelixir/1.jpg
elixir_predicted,03195,./masterelixir/1.jpg
elixir_predicted,03285,./masterelixir/4.jpg
elixir_predicted,03420,./masterelixir/5.jpg
elixir_predicted,03660,./masterelixir/3.jpg
elixir_predicted,03840,./masterelixir/2.jpg
elixir_predicted,04425,./masterelixir/6.jpg
elixir_predicted,04710,./masterelixir/4.jpg
elixir_predicted,04815,./masterelixir/4.jpg
elixir_predicted,04830,./masterelixir/1.jpg
elixir_predicted,04890,./masterelixir/3.jpg
elixir_predicted,04905,./masterelixir/2.jpg
elixir_predicted,05130,./masterelixir/5.jpg
elixir_predicted,05205,./masterelixir/4.jpg
elixir_predicted,05250,./masterelixir/1.jpg
elixir_predicted,05295,./masterelixir/1.jpg
