The Log,430
Fireball,398
X,355
Tesla,311
Knight,288
Archers,229
Skeletons,144
Ice Spirit,128
Giant Skeleton,6
Skeleton Barrel,5
Skeleton Dragons,3
Ice Wizard,2
Golden Knight,2
Giant Snowball,2
Giant,2
Zappies,2
Mortar,1
Mini P.E.K.K.A,1
Magic Archer,1
Inferno Dragon,1
Electro Wizard,1
