Poison,269
Hunter,206
Knight,134
Cannon Cart,118
Spear Goblins,108
Mortar,107
Graveyard,104
Barbarian Barrel,79
Electro Wizard,8
Skeleton Barrel,1
Skeleton Army,1
Rascals,1
Ice Wizard,1
Giant Snowball,1
Electro Giant,1
Barbarians,1
