Executioner,330
Lightning,214
Goblins,201
Tornado,198
The Log,119
Valkyrie,118
Hog Rider,112
Tesla,72
Phoenix,23
Golem,14
Mortar,6
Ice Wizard,1
Giant Snowball,1
Cannon,1
Bowler,1
Bandit,1
