Fireball,302
Phoenix,236
Firecracker,234
Rocket,174
Electro Dragon,154
Lava Hound,148
Electro Wizard,36
Dark Prince,28
Guards,20
Ice Golem,18
Ram Rider,10
Miner,2
Royal Delivery,1
Fisherman,1
Mega Minion,1
Executioner,1
Earthquake,1
Skeleton King,1
