frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed
00240,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,6,,,
00255,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,6,,,
00270,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,6,,,
00285,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,6,,,
00300,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,7,,,
00315,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,7,,,
00330,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,7,,,
00345,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,7,,,
00360,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,7,,,
00375,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,8,,,
00390,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,8,,,
00405,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,8,,,
00420,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,8,,,
00435,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,8,,,
00450,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,8,,,
00465,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00480,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00495,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00510,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00525,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00540,Ice Spirit,54.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00555,Skeletons,94.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00570,Skeletons,94.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00585,Skeletons,94.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00600,Skeletons,94.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00615,Skeletons,94.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00630,Null,75.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00645,X,106.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00660,X,106.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00675,X,106.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00690,X,106.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
00705,X,106.0,Fireball,30.0,Archers,1.0,The Log,98.0,,,,9,,,
