Zap,446
Inferno Dragon,420
Mega Knight,349
Goblin Gang,299
Bats,286
Skeleton Barrel,261
Miner,193
Spear Goblins,143
Barbarian Hut,4
Rocket,2
Ice Golem,2
Witch,1
Valkyrie,1
Skeleton Dragons,1
Arrows,1
Archers,1
