frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed
00225,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,6,,,
00240,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,6,,,
00255,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,6,,,
00270,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,6,,,
00285,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,7,,,
00300,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,7,,,
00315,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,7,,,
00330,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,7,,,
00345,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,7,,,
00360,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,8,,,
00375,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,8,,,
00390,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,8,,,
00405,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,8,,,
00420,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,8,,,
00435,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,8,,,
00450,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,9,,,
00465,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,9,,,
00480,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,9,,,
00495,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,9,,,
00510,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,9,,,
00525,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00540,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00555,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00570,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00585,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00600,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00615,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00630,Electro Spirit,23.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00645,Knight,58.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,9,,,
00660,Knight,58.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,9,,,
00675,Knight,58.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,9,,,
00690,Knight,58.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,9,,,
00705,Knight,58.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,9,,,
00720,Knight,58.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00735,Knight,58.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00750,Knight,58.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00765,Knight,58.0,Tesla,96.0,Firecracker,31.0,Fireball,30.0,,,,10,,,
00780,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,7,,,
00795,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,7,,,
00810,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,7,,,
00825,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,7,,,
00840,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,7,,,
00855,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,8,,,
00870,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,8,,,
00885,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,8,,,
00900,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,8,,,
00915,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,8,,,
00930,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,8,,,
00945,Knight,58.0,Tesla,96.0,Skeletons,93.0,Fireball,30.0,,,,9,,,
00960,Knight,58.0,Tesla,96.0,The Log,97.0,Fireball,30.0,,,,8,,,
00975,Knight,58.0,Tesla,96.0,The Log,97.0,Fireball,30.0,,,,8,,,
00990,Knight,58.0,Tesla,96.0,The Log,97.0,Fireball,30.0,,,,8,,,
01005,Knight,58.0,Tesla,96.0,The Log,97.0,Fireball,30.0,,,,8,,,
01020,Knight,58.0,Tesla,96.0,The Log,97.0,Fireball,30.0,,,,9,,,
01035,Knight,58.0,Tesla,96.0,The Log,97.0,Fireball,30.0,,,,9,,,
