Fireball,309
Royal Recruits,305
Goblin Cage,181
Zappies,151
Electro Wizard,137
Barbarian Barrel,91
Giant Skeleton,88
Flying Machine,83
Golden Knight,68
Royal Hogs,64
Mortar,30
Graveyard,18
Lightning,9
Goblins,3
Knight,1
Hunter,1
The Log,1
Goblin Drill,1
Miner,1
Rocket,1
Elite Barbarians,1
Barbarians,1
Skeleton Dragons,1
Balloon,1
Arrows,1
