Musketeer,455
Bats,346
The Log,317
Spear Goblins,314
Mortar,289
Knight,255
Earthquake,160
Miner,149
Goblin Drill,21
Skeleton Barrel,3
Ice Golem,3
Mega Minion,2
Barbarian Hut,1
X,1
Goblin Gang,1
Minion Horde,1
Night Witch,1
Barbarian Barrel,1
