Guards,299
Golden Knight,159
Ice Golem,150
Elixir Collector,132
Minion Horde,130
Zap,129
Three Musketeers,119
Miner,82
Musketeer,76
Rocket,63
Mortar,46
Zappies,9
Electro Wizard,3
Goblin Drill,2
Lightning,2
Graveyard,2
Giant Snowball,1
Skeleton Dragons,1
Electro Dragon,1
