Royal Delivery,446
Goblin Cage,443
Flying Machine,296
Bats,292
Earthquake,275
Spear Goblins,203
Electro Spirit,129
Royal Hogs,107
Monk,4
Witch,3
Bandit,2
Tornado,1
Mortar,1
Minion Horde,1
Graveyard,1
