Tesla,235
Rocket,229
Skeletons,200
Princess,159
The Log,131
Goblin Barrel,130
Ice Spirit,99
Ram Rider,70
Mighty Miner,61
Poison,9
Skeleton King,8
Elixir Collector,7
Executioner,5
Archer Queen,3
Ice Golem,1
Giant Skeleton,1
Inferno Dragon,1
P.E.K.K.A,1
Bandit,1
Inferno Tower,1
