Phoenix,485
Firecracker,483
Fireball,447
Electro Dragon,301
Lava Hound,173
Dark Prince,135
Ice Golem,110
Rocket,88
Electro Wizard,79
Miner,17
Archers,11
Mega Knight,11
Royal Delivery,10
Guards,10
Ram Rider,9
Barbarian Barrel,6
P.E.K.K.A,5
Electro Giant,2
Dart Goblin,2
Barbarian Hut,2
Hog Rider,1
Mega Minion,1
