X,340
Tornado,333
Skeletons,329
Tesla,288
Knight,269
Rocket,259
Ice Wizard,203
The Log,177
Skeleton Barrel,5
Giant Skeleton,4
Guards,4
Cannon,3
Electro Wizard,2
Skeleton Dragons,2
Executioner,1
Zappies,1
Goblin Hut,1
Mortar,1
Skeleton King,1
Phoenix,1
