Bomber,209
Minions,186
Tesla,175
Hog Rider,164
Freeze,147
Zap,139
Elite Barbarians,77
Ice Golem,73
Hunter,7
Electro Giant,5
Guards,4
Electro Wizard,3
Giant Skeleton,1
Fisherman,1
X,1
Miner,1
Valkyrie,1
Barbarian Barrel,1
Bandit,1
