Bomb Tower,321
Phoenix,295
Electro Giant,267
Skeletons,247
Golden Knight,139
Rocket,117
Tornado,62
The Log,46
Witch,24
Graveyard,6
Mortar,6
Ice Golem,4
Lightning,3
Giant Snowball,3
Skeleton Dragons,3
Ice Wizard,2
Goblin Drill,2
Royal Delivery,2
Musketeer,1
P.E.K.K.A,1
Ice Spirit,1
Poison,1
Prince,1
Firecracker,1
Arrows,1
