frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,predicted_elixirConsumed
00915,Witch,103.0,Cannon,15.0,Fire Spirit,29.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
00930,Witch,103.0,Cannon,15.0,Fire Spirit,29.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
00945,Witch,103.0,Cannon,15.0,Fire Spirit,29.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
00960,Witch,103.0,Cannon,15.0,Fire Spirit,29.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
00975,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,Fire Spirit,29.0,3.0,7,True,True,1.0,1.0
00990,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01005,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01020,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01035,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01050,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01065,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01080,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01095,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01110,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01125,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01140,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01155,Witch,103.0,Cannon,15.0,Rocket,83.0,Skeletons,93.0,,,,10,False,False,0.0,0.0
01170,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,Cannon,15.0,2.0,7,True,True,3.0,3.0
01185,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,7,False,False,0.0,0.0
01200,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,7,False,False,0.0,0.0
01215,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,7,False,False,0.0,0.0
01230,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,7,False,False,0.0,0.0
01245,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,7,False,False,0.0,0.0
01260,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01275,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01290,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01305,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01320,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,8,False,False,0.0,0.0
01335,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01350,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01365,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01380,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01395,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01410,Witch,103.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,9,False,False,0.0,0.0
01425,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,Witch,103.0,1.0,10,True,False,0.0,5.0
01440,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,10,False,False,0.0,0.0
01455,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,10,False,False,0.0,0.0
01470,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,10,False,False,0.0,0.0
01485,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,10,False,False,0.0,0.0
01500,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,10,False,False,0.0,0.0
01515,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,5,False,True,5.0,0.0
01530,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,5,False,False,0.0,0.0
01545,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,5,False,False,0.0,0.0
01560,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,5,False,False,0.0,0.0
01575,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,5,False,False,0.0,0.0
01590,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,6,False,False,0.0,0.0
01605,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,6,False,False,0.0,0.0
01620,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,6,False,False,0.0,0.0
01635,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,6,False,False,0.0,0.0
01650,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,6,False,False,0.0,0.0
01665,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,6,False,False,0.0,0.0
01680,X,105.0,The Log,97.0,Rocket,83.0,Skeletons,93.0,,,,7,False,False,0.0,0.0
