frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,predicted_elixirConsumed
00885,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00900,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00915,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00930,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,8,False,False,0.0,0.0
00945,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00960,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,Electro Wizard,24.0,3.0,9,True,False,0.0,4.0
00975,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,,,,9,False,False,0.0,0.0
00990,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,,,,9,False,False,0.0,0.0
01005,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,,,,9,False,False,0.0,0.0
01020,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,,,,9,False,False,0.0,0.0
01035,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01050,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01065,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01080,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01095,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01110,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,Royal Hogs,88.0,3.0,10,True,False,0.0,5.0
01125,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01140,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01155,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01170,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01185,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,Electro Wizard,24.0,3.0,10,True,False,0.0,4.0
01200,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,Royal Hogs,88.0,3.0,10,True,False,0.0,5.0
01215,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01230,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01245,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01260,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01275,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01290,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,Electro Wizard,24.0,3.0,10,True,False,0.0,4.0
01305,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,Royal Hogs,88.0,3.0,10,True,False,0.0,5.0
01320,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,Electro Wizard,24.0,3.0,10,True,False,0.0,4.0
01335,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,Royal Hogs,88.0,3.0,10,True,False,0.0,5.0
01350,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,Electro Wizard,24.0,3.0,10,True,False,0.0,4.0
01365,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,Royal Hogs,88.0,3.0,10,True,False,0.0,5.0
01380,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01395,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01410,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01425,Goblin Cage,40.0,Royal Recruits,89.0,Royal Hogs,88.0,Fireball,30.0,Electro Wizard,24.0,3.0,10,True,False,0.0,4.0
01440,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,Royal Hogs,88.0,3.0,10,True,False,0.0,5.0
01455,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01470,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01485,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01500,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
01515,Goblin Cage,40.0,Royal Recruits,89.0,Electro Wizard,24.0,Fireball,30.0,,,,10,False,False,0.0,0.0
