Tornado,476
The Log,345
Bomb Tower,337
Magic Archer,290
Wall Breakers,185
Valkyrie,145
Spear Goblins,132
Miner,83
Hog Rider,50
Mega Minion,3
Furnace,2
Rascals,2
Dark Prince,1
Executioner,1
Flying Machine,1
Mega Knight,1
Guards,1
Ice Wizard,1
P.E.K.K.A,1
Phoenix,1
Princess,1
Archers,1
