Royal Delivery,243
Golden Knight,190
Tornado,189
Phoenix,183
Cannon,182
Electro Giant,178
Hunter,155
Earthquake,94
Barbarian Barrel,80
Miner,49
Skeleton King,20
Barbarian Hut,19
Archers,18
Fisherman,15
Mortar,7
Lightning,6
Graveyard,5
Rocket,3
,2
Elite Barbarians,1
Goblin Drill,1
Mega Knight,1
Mega Minion,1
Ram Rider,1
Arrows,1
