Princess,304
The Log,290
Rocket,290
Goblins,260
Cannon,252
Goblin Barrel,247
Mighty Miner,240
Ice Spirit,145
Skeletons,82
Rascals,18
Skeleton King,16
Valkyrie,14
Ram Rider,12
Electro Wizard,10
Ice Golem,6
Executioner,3
Bandit,3
Electro Dragon,2
Archer Queen,2
Inferno Tower,2
Spear Goblins,2
Elite Barbarians,1
Furnace,1
Magic Archer,1
Inferno Dragon,1
