Balloon,428
Giant Snowball,250
Barbarian Barrel,235
Ice Golem,210
Inferno Dragon,193
Bats,170
Mini P.E.K.K.A,160
Miner,144
Knight,2
Bandit,2
Three Musketeers,1
Skeleton Barrel,1
Royal Hogs,1
Hog Rider,1
Executioner,1
Earthquake,1
