Tornado,382
Lightning,246
Mega Minion,223
Golem,200
Baby Dragon,133
Barbarian Barrel,94
Lumberjack,83
Witch,77
Goblin Drill,40
Night Witch,36
Mortar,12
Bandit,7
The Log,5
Mini P.E.K.K.A,4
Skeleton Barrel,3
Rocket,2
Elite Barbarians,1
Three Musketeers,1
Arrows,1
