Elite Barbarians,466
Heal Spirit,383
Battle Ram,306
Magic Archer,296
Barbarian Barrel,269
Bandit,157
Giant Snowball,134
Royal Ghost,112
Archer Queen,88
Witch,76
Lightning,59
Electro Wizard,4
Zappies,4
Inferno Dragon,4
X,3
Rocket,3
Goblin Hut,1
Mortar,1
Prince,1
Royal Delivery,1
