Fireball,488
Tombstone,472
Zappies,346
Three Musketeers,263
Knight,260
Ice Spirit,231
Spear Goblins,187
Archer Queen,144
Phoenix,12
Giant Skeleton,7
Skeletons,5
Electro Wizard,3
Skeleton King,2
Golden Knight,2
Giant Snowball,2
Golem,2
Mini P.E.K.K.A,1
Inferno Dragon,1
Giant,1
Executioner,1
Cannon,1
Battle Ram,1
